url,label
abmp3.com/download/7435452-lala-no-komori-uta.html,good
britannica.com/EBchecked/topic/617597/The-United-States-Army,good
mfah.org/news/pressrelease/new-formations-czech-avant-garde-art-and-modern-glass-roy-and-mary-cullen-collection/,good
d.umn.edu/~jvileta/ecommerce.html,good
greeneconomics.com/projectsDetail.php??Ocean-County-College-John-C.-Bartlett-Jr.-Hall-29,good
askbiography.com/bio/1977_Cleveland_Browns_season.html,good
usidentify.com/l/lowery,good
freebase.com/view/en/william_f_nolan,good
columbiamissourian.com/stories/2011/05/05/amtraks-river-runner-attracting-more-riders/,good
greenspun.com/bboard/q-and-a.tcl?topic=San%20Francisco%20History,good
radonc.ucsf.edu/faculty/physicists/pouliot_j.html,good
en.wikipedia.org/wiki/Toronto_International_Teen_Movie_Festival,good
asiangayfilms.com/celebrity/taiwan/lee-hom-wang-%e7%8e%8b%e5%8a%9b%e5%ae%8f/,good
wvgenweb.org/logan/lq2000.html,good
amazon.com/Wushu-Warrior-Matt-Frewer/dp/B0032W5Z9E,good
booksprice.com/compare.do?searchType=dvd&inputData=%22Gilmore%20Girls%22&z=y,good
facebook.com/pages/Dara-OBriain/11206554222,good
denverpioneers.com/ViewArticle.dbml?DB_OEM_ID=18600&ATCLID=945276,good
123people.ca/s/pierre+guite,good
en.wikipedia.org/wiki/Beck_and_R.C._Cahill_Buildings,good
metrolyrics.com/eppy-moray-lyrics-sandy-denny.html,good
2manitowoc.com/46.html,good
mmaufcvideos.blogspot.com/2011/05/ufc-129-pablo-garza-vs-yves-jabouin.html,good
hahaha.com/en/,good
wemf.com/artists/,good
fbcbrock.com/about-us.html,good
wkusports.com/ViewArticle.dbml?DB_OEM_ID=5400&ATCLID=205184094,good
zoominfo.com/people/Gord_Ben_241134380.aspx,good
septagonstudios.com/Moyers.html,good
lostpedia.wikia.com/wiki/Robert_Patrick,good
the-forum.com/ephemera/T201CARD.HTM,good
ranker.com/list/christian-metal-bands-and-musicians/reference,good
tribune-chronicle.com/page/content.detail/id/563782/Mary-D--McGill-1926-2011.html?nav=5022,good
usctrojans.com/sports/m-baskbl/mtt/bibby_henry00.html,good
cisport.ca/e/championships/track/2008/,good
movies.about.com/library/weekly/blbekindrewindposter.htm,good
classcreator.com/Jacksonville-FL-Bishop-Kenny-1970/class_classmates.cfm,good
gamespot.com/order-and-chaos-online,good
mma-core.com/videos/_Cheick_Kongo_vs_Antoni_Hardonk_UFC_97_Redemption?vid=10004562&tid=100,good
worldcasinodirectory.com/virgin-islands-united-states,good
donnageorgestorey.com/,good
popstarsplus.com/wrestling_men_jonathancoachman.htm,good
lib-art.com/artgallery/8896-hector-jacques-louis-david.html,good
counterculture.co.uk/album-review/audioslave-audioslave.html,good
womensbasketballonline.com/history/timeline1980s.html,good
freehandmusic.com/sheet-music/you-oughta-be-in-pictures-259458,good
en.goldenmap.com/Joseph_Bailly,good
absoluteastronomy.com/topics/Ogilvy_Renault,good
mymovies.net/film/?t=The+Motorcycle+Diaries&filmid=2250&s=3&n=3,good
thecanadianencyclopedia.com/index.cfm?PgNm=TCE&Params=A1ARTA0004545,good
mapquest.com/maps?address=131+Messalonskee+High+Dr&city=Oakland&state=ME&zipcode=04963,good
mysticgames.com/famouspeople/VincentDamphousse.htm,good
songarea.com/music-codes/transform_ya.html,good
lyricsoncall.com/lyrics/o-brother-where-art-thou/down-to-the-river-to-pray-lyrics.html,good
rivals.yahoo.com/ncaa/football/preview?gid=201110080023,good
usidentify.com/l/bergevin,good
liquida.com/jim-suptic/,good
hlj.com/product/SSGMCP017,good
blogs.indiewire.com/shadowandact/kenyan-director-wanuri-kahiu-focus-features-africa-first-sci-fi-short-pumzi-discusses-afrofuturism,good
dickssportinggoods.com/product/index.jsp?productId=3825380,good
laup.net/index.php?option=com_content&view=article&id=196:assemblyman-portantino-tours-laup-classroom-impressed-by-quality-education-program&catid=27:news-release&Itemid=10,good
duke.edu/~tmc/motherpage/albums_solo/alb-bernieworrell_funkofages.html,good
turfshowtimes.com/2011/7/11/2269756/2010-NFL-season-st-louis-rams-washington-redskins-week-3,good
spokeo.com/Andrea+Donaldson,good
linkedin.com/pub/charles-josh/13/824/463,good
canadianbusinessschools.com/cms/templates/default_template.aspx?articleid=57&zoneid=7,good
lakemerrittinstitute.org/,good
123people.com/s/shawn+batten,good
whosdatedwho.com/tpx_2746237/hunt-block-and-cady-mcclain/,good
batesline.com/archives/2011/01/remembering-jack-morris-and-bett.html,good
oakland.edu/?id=7178&sid=175,good
altmusic.about.com/b/2009/04/30/sunset-rubdown-tour-tout-dragonslayer-for-june.htm,good
rukind.com/forum/viewtopic.php?f=343&t=9810,good
imdb.com/name/nm0005148/,good
new.music.yahoo.com/pixies-260567/albums/trompe-le-monde--20624134,good
pophistorydig.com/?tag=1930s-political-satire,good
librarything.com/work/56863,good
linkedin.com/pub/mary-ellen-corbett/13/160/a26,good
linkedin.com/pub/john-gray/9/979/750,good
usa-foreclosure.com/,good
en.wikipedia.org/wiki/Bill_Hayes_(actor),good
yalebulldogs.com/sports/m-footbl/mtt/birks_alex00.html,good
cocohistory.org/book-mvcem.html,good
answers.com/topic/ric-lapointe-singer,good
mahalo.com/riley-keough/,good
youtube.com/watch?v=CUC_ZVbI4sM,good
free3dstuff.net/publ/3d_stuff/3d_modeli_3d_stuff/1-2-2,good
celebpositive.com/6319/tips-on-pricing-childrens-clothing-for-upcoming-garage-sale/,good
sine.ni.com/nips/cds/view/p/lang/en/nid/208010,good
portechtrans.com/immigration.html,good
cupwire.ca/articles/48502,good
adverbox.com/ads/walt-disney-world-parks-and-resorts/,good
reuters.com/finance/stocks/overview?symbol=BARC.L,good
nationalfootballpost.com/Dolphins-hire-Brian-Daboll-as-offensive-coordinator.html,good
imdb.com/name/nm0748665/filmoyear,good
sellmytimesharenow.com/media/index/content/release09-04-08/,good
epubbud.com/book.php?g=VR5SQAAB,good
facebook.com/people/Mike-Grant/16925547,good
savevid.com/video/mashmakhan-mr-tree.html,good
192.com/atoz/people/moulton/james/,good
archiveswales.org.uk/anw/browse_repository.php?inst_id=39,good
articles.latimes.com/1993-12-03/sports/sp-63480_1_high-school-football,good
simple.wikipedia.org/wiki/Mark_Harmon,good
fanpop.com/spots/one-tree-hill/links/8156827/title/one-tree-hill-season-7-episode-1-megavideo,good
zimbio.com/Alana+Stewart/pictures/pro,good
bizjournals.com/kansascity/stories/2004/05/03/smallb3.html,good
vitals.com/doctors/Dr_Philip_Keats.html,good
en.wikipedia.org/wiki/Category:Living_people,good
howtogetin.com/colleges/merritt-college/,good
talk-sports.net/mlb/girlfriend.aspx/Shaun_Marcum,good
applevalley.patch.com/topics/Aaron+Michael+Ferrarese,good
amazon.com/Cherry-Falls-Terror-Brittany-Murphy/dp/B000056PXL,good
absoluteastronomy.com/topics/Laure_Waridel,good
en.wikipedia.org/wiki/Hannah_Foster,good
answers.com/topic/norman-mclaren,good
racingnews.runnersworld.com/2011/03/march-4-david-rudisha-wants-to-run-800-meters-in-140-jeff-riseley-and-the-aussie-running-revival-chicago-marathon-registration-closes-what-has-josh-mcdougal-been-up-to-team-usa-arizona.html,good
northgeorgiacabins.blogspot.com/2009/12/december-2009-blue-ridge-ga-festivals.html,good
travel.yahoo.com/p-travelguide-474324-lake_arrowhead_ca_vacations-i,good
myspace.com/kuttycal,good
investmentexecutive.com/client/en/News/DetailNews.asp?Id=59805&IdSection=149&cat=149,good
forecaster.thehockeynews.com/hockeynews/hockey/player.cgi?6895,good
facebook.com/people/Maurice-Jones-Drew/556413125,good
robrock.com/,good
clarencegagnongaragedoors.com/,good
tv.com/people/ed-sanders/,good
baseball-reference.com/teams/OAK/1999.shtml,good
corporationwiki.com/Pennsylvania/King-of-Prussia/thomas-f-flatley-P2613471.aspx,good
ca.finance.yahoo.com/news/SENSIO-Technology-Inc-marketwire-3784688513.html?x=0&.v=1,good
washingtonwatch.com/bills/show/111_PL_111-61.html,good
jcwhitney.com/oldsmobile-delta-88/d12089j1s5.jcwx,good
memeorandum.com/111118/p81,good
13abc.com/story/15491716/mercy-childrens-hospital-receives-grant,good
radar.oreilly.com/2010/05/-wordpress-as-book-publishing.html,good
beemp3.com/download.php?file=7247813&song=No+One+Single+Radio+Edit%5B1%5D,good
upscalehype.com/2011/11/dr-dre-in-gucci-jacket-at-his-beats-by-dre-store-opening-in-nyc/,good
en.wikipedia.org/wiki/Bruno_Walter,good
imdb.com/name/nm0000633/,good
filmschoolrejects.com/category/short-films-3,good
en.wikipedia.org/wiki/Joseph-Napol%C3%A9on_Francoeur,good
hockey-fans.com/players/bossy.php,good
geraldsegasby.co.uk/artists/travies-edouard/birds-by-edouard-travies-1849,good
ticketluck.com/concert-tickets/Sunset-Rubdown/index.php,good
collider.com/top-20-films-of-the-2000s/13418/,good
articles.tutorialonline.biz/portal/language-pl/search_W,good
finance.yahoo.com/news/Banks-downgraded-as-EU-rb-3524311461.html,good
en.wikipedia.org/wiki/Gary_Moeller,good
popwatch.ew.com/2006/03/24/kyle_maclachlan/,good
eonline.com/news/scott_disick_tells_ryan_seacrest_i_have/187564,good
nationalpost.com/Dealmakers+McCarthy+Tetrault+tops+charts/4171587/story.html,good
en.wikipedia.org/wiki/Deviant_(Pitchshifter_album),good
zendaya-coleman.com/,good
peregrinehonig.com/,good
catholic-hierarchy.org/diocese/dkcmo.html,good
mccowngordon.com/,good
amazon.com/Horses-Voices-Remastered-Wakefield-Charleston/dp/B0044MGDTM,good
databasegolf.com/players/playerpage.htm?samid=PerniTom01,good
uk.eurosport.yahoo.com/football/league-cup/2011-2012/chelsea-fulham-483426.html,good
last.fm/music/Zatokrev,good
demotix.com/news/439626/grand-prix-cycliste-de-montreal-pro-tour-bicycle-race,good
fineestateart.com/artists/george_warren_rickey,good
stars.nhl.com/club/player.htm?id=8474802,good
last.fm/music/Shankar-Ehsaan-Loy,good
cincinnati-oh.gov/transeng/pages/-7176-/,good
birminghampost.net/birmingham-business/birmingham-business-news/businesslatest/2011/11/25/west-midlands-businesses-send-george-osborne-a-message-ahead-of-autumn-statement-65233-29843145/,good
calstatela.edu/faculty/dklein/dklein.htm,good
sympatico.ca/ffrancoeur/gen07_english.htm,good
loanmodificationhelp.com/,good
mylife.com/heidifabre,good
123people.com/b/isabelle+derome,good
answers.yahoo.com/question/index?qid=20080416200115AAgHcZY,good
truckloadofbargins.com/,good
realestate.blaine.net/,good
youtube.com/watch?v=pK0YPVmipxc,good
hmckc.org/,good
music.yahoo.com/martel/,good
keithcarson.podomatic.com/,good
gspoetry.com/poemlisting.php,good
entertainment.in.msn.com/gallery.aspx?cp-documentid=4409125&page=13,good
highschoolsports.al.com/news/article/-2503054157676185417/rushing-record-puts-keiths-charles-johnson-in-ahsaa-spotlight/,good
torrentreactor.net/search.php?search=2&words=farce-of-the-penguins&lang=,good
yalepress.yale.edu/book.asp?isbn=9780300099737,good
edmundoe.tripod.com/,good
en.wikipedia.org/wiki/Le_Canadien,good
mediaarchive.ksc.nasa.gov/search.cfm?cat=215,good
wsims.com/,good
sjsports.com/icehockey/2001/index.html,good
standrewsanglicannewcarlisle.blogspot.com/,good
en.wikipedia.org/wiki/LoveHateHero,good
kolblawoffice.com/entertainment-law.html,good
customaniacs.org/forum/tv-show-scanned-covers/87348-backyardigans-escape-tower.html,good
jonlajoie.com/home.html,good
facebook.com/Dr.CherieCarterScott,good
pipl.com/directory/name/Dumont/Doris,good
parl.gc.ca/HousePublications/Publication.aspx?DocId=1038103&Language=E&Mode=1&Parl=36&Ses=1,good
djiboutiplan.com/abdourahman-boreh-3,good
news.goldseek.com/FeaturedPR/1320849540.php,good
facebook.com/group.php?gid=21693717960,good
amazon.com/Selected-Short-Stories-William-Faulkner/dp/0394604563,good
vitals.com/doctors/Dr_Scott_Corbett.html,good
emusic.com/album/Karaoke-All-Stars-Karaoke-Hits-Pure-Country-Vol-13-MP3-Download/10870179.html,good
imdb.com/title/tt0297884/,good
becauseilive.hubpages.com/hub/Tattoo_Ideas_Latin_Words_Phrases,good
myspace.com/thesandro,good
crowbarpress.com/cbp-books/04-ik.html,good
movies.msn.com/celebrities/celebrity/cary-joji-fukunaga/,good
city-data.com/forum/california/231910-affordable-places-raise-family-california-any-3.html,good
hillviewcounselling.co.uk/,good
tv.com/people/allan-melvin/,good
virtualtourist.com/hotels/Europe/France/Ile_de_France/Saint_Denis-93166/Hotels_and_Accommodations-Saint_Denis-Citea_Saint_Denis_Pleyel-BR-1.html,good
discogs.com/artist/Tony!+Toni!+Ton%C3%A9!,good
brokencontrollers.com/acer-debuts-the-new-4g-enabled-iconia-tab-a501-in-canada-exclusively-at-wirelesswave-tbooth-wirele-t32926649.php,good
livestrong.com/article/309622-joe-weider-crossbow-workouts/,good
tzone.the-croc.com/ntzeplist/method.html,good
homepages.rootsweb.ancestry.com/~sharonmh/Cork.Registers/St%20Finbarre's.htm,good
ourorigins.org/GenealogieQuebec.aspx?genealogy=Belzile_Jacques&pid=541526&lng=en,good
bedandbreakfast.com/montreal-quebec.html,good
westjet.com/,good
en.wikipedia.org/wiki/J._Antonio_Thomas,good
whosdatedwho.com/tpx_31835/robert-lowery/,good
answers.yahoo.com/question/index?qid=1006030708232,good
cbc.ca/news/canada/montreal/story/2007/10/30/qc-littleburgundy1029.html,good
investorshub.advfn.com/boards/board.aspx?board_id=18859,good
ireport.cnn.com/docs/DOC-438536,good
nanps.org/,good
rdi-board.com/archive/index.php/t-36090-p-16.html,good
dakotaac.org/archives/news/2006.htm,good
bellcountyexpo.com/,good
frommers.com/destinations/quebeccity/0142020898.html,good
en.wikipedia.org/wiki/Belgian_Parliament,good
mp3.com/artist/Saafir,good
mtl.herzing.edu/,good
indeed.com/cmp/Russell-Stover-Candies,good
vimeo.com/12778252,good
follybeach.com/arttheater.php,good
tvtrip.com/paris-hotels/hotel-saint-laurent,good
agriculturesource.com/,good
emusic.com/artist/Edwin-Hawkins-MP3-Download/11576512.html,good
bobquinnell.com/,good
thefreedictionary.com/fringe,good
linkedin.com/pub/dir/john/valentine,good
pictures.smashits.com/nadia-giosia-feet.html,good
topix.com/forum/city/dawson-springs-ky,good
ballymenatimes.com/,good
meyer-music.com/supplies.html,good
kcacsports.com/,good
songkick.com/concerts/8289561-diddy-at-midland-theatre,good
scribd.com/doc/24139362/Greater-Minnesota-Gets-on-Board-Transit-Ridership-Grows-While-Investment-Declines,good
freeflashgameplayer.com/,good
crossroadsrealtymi.com/,good
realestate.yahoo.com/search/Connecticut/New_Haven/homes-for-sale,good
homezilla.ca/houses/quebec/,good
sgentrepreneurs.com/news-stop/2011/04/01/20-charles-keith-acquired-louis-vuitton/,good
connect.in.com/tukufu-zuberi/photo-gallery.html,good
market.android.com/developer?pub=Handmark,good
orlando.citysearch.com/profile/2379200/orlando_fl/honorable_patricia_c_fawsett.html,good
rottentomatoes.com/m/i_am_comic_2010/,good
drummerworld.com/forums/archive/index.php/t-25606.html,good
boxingscene.com/forums/showthread.php?t=445144,good
en.wikipedia.org/wiki/Accepted,good
ebbertsseeds.com/dealers/,good
amazon.com/Flipsyde/e/B00197I5M8,good
uktools.com/sykes-pickavant.php,good
ledger-enquirer.com/2011/10/13/1776849/former-nba-referee-police-officer.html,good
youtube.com/watch?v=GHmgONBR7m8,good
baseball-reference.com/bullpen/1979_Montr%C3%A9al_Expos,good
midwestoutdoors.com/tv/,good
hot-people.info/Houma_LA_Mandy-Dupre_Eugene-Dusenbery_8005.html,good
ferdyonfilms.com/?p=556,good
collaboration.cadbury.com/allaboutus/ourbrands/featurebrands/Pages/featurebrands.aspx,good
politicalgraveyard.com/parties/R/1928/SC.html,good
archive.org/stream/historyofprovinc03shawuoft/historyofprovinc03shawuoft_djvu.txt,good
amazon.com/Drawn-Quarterly-Anthology-Vol-5/dp/1896597610,good
fanpop.com/spots/mira-sorvino,good
freepages.genealogy.rootsweb.ancestry.com/~brookefamily/feltonnathaniel.htm,good
en.wikipedia.org/wiki/Jamaican_Funk:_Canadian_Style,good
recordspedia.com/Indiana/Marion-County/Public-Records,good
rcfoxes.com/news/2011/07/06/foxes-us-open-cup-highlight-reel-vs-dv8-defenders/,good
lmulions.com/camps/loyo-camps.html,good
concordiacardinals.com/coach/0/4.php,good
whatsupjacksonville.com/?p=6833,good
pr.com/press-release/230447,good
veromi.com/Debra-Hartman.aspx,good
amazon.ca/Surreal-Gourmet-BOB-BLUMER/dp/0811801217,good
universalsports.com/photos/galleryid=505796.html,good
radioreloaded.com/tracks/?5877,good
ovguide.com/the-last-starfighter-9202a8c04000641f80000000001e686b,good
hot-people.info/Vancouver_WA_C--Brookins_Beverly-Browman_1749.html,good
kcmo.org/CKCMO/index.htm,good
english.turkcebilgi.com/Wolfgang+Reitherman,good
lyricstime.com/patricia-conroy-lyrics.html,good
sports.espn.go.com/nhl/news/story?id=3840343,good
youtube.com/watch?v=LOlmRn6BIf8,good
lyricstime.com/walter-hawkins-lyrics.html,good
employmentagency.com.au/,good
mylife.com/jameskevinjones,good
forums.canadiancontent.net/canadian-politics/99248-gilles-duceppe.html,good
tprcrdr.com/,good
watchfreemovieclipsonline.com/nfl/2010/chargers-vs-colts-live-stream-san-diego-chargers-vs-indianapolis-colts-live-score-week-12/,good
hotfrog.ca/Companies/Appareils-Menagers-Raymond_2075353/Appliances-Repair-514-817-6424-Refrigerator-Freezer-Fridge-Washer-Dryer-Stove-43691,good
texavery.com/,good
findagrave.com/cgi-bin/fg.cgi?page=gr&GRid=49276442,good
hotels-paris.com/content.php?id_content=223&content=edificesreligieux&type=patrimoine_loisirs,good
filmsinboxes.wordpress.com/2011/10/29/the-heist-1996/,good
oaklandpres.org/,good
jagjaguwar.com/artist.php?name=sunsetrubdown,good
canadiantvrecaps.blogspot.com/,good
facebook.com/goofball402,good
facebook.com/pages/Reggie-and-the-Full-Effect/109204715772415,good
barnfield.net/texas/index.html,good
basil-poledouris.thelyricarchive.com/,good
myspace.com/keakdasneak/music/albums/keak-da-sneak-s-greatest-hits-12169161,good
youtube.com/watch?v=PxFzVV3l4nE,good
dipity.com/timeline/Madeleine_Collinson/,good
youtube.com/watch?v=Dmdns_TgftI,good
hazegray.org/navhist/canada/current/halifax/,good
fordofwestmemphis.blogspot.com/2008/12/ford-f-series-1948-to-present.html,good
imdb.com/title/tt1641737/,good
artchive.com/artchive/g/groupseven/lismer_georgian.jpg.html,good
standard-journal.com/,good
yidio.com/show/tvg,good
sports-venue.info/College/Oklahoma_Sooners.html,good
youtube.com/watch?v=qF-kb0LxFHo,good
allmusic.com/artist/godspeed-you-black-emperor-p321063,good
